Point ID,area,continuity,lambda_continuity,lambda_momentum_x,lambda_momentum_y,momentum_x,momentum_y,p,p__x,p__y,Points_0,Points_1,Points_2,Points_Magnitude,pred_continuity,pred_momentum_x,pred_momentum_y,sdf,sdf__x,sdf__y,true_continuity,true_momentum_x,true_momentum_y,u,u__x,u__x__x,u__x__y,u__y,u__y__y,v,v__x,v__x__x,v__x__y,v__y,v__y__x,v__y__y
3274,2.5e-06,0.0444249,0.0456436,0.0456436,0.0456436,0.0971054,-0.012513,-0.54426,0.0541567,-0.258431,0.00435636,-0.00423908,0,0.00607846,0.0444249,0.0971054,-0.012513,0.0456436,-1,0,0,0,0,-0.0937472,-1.38153,149.467,-113.911,-5.25004,-36.0715,0.0190539,-2.447,-80.7803,-147.77,1.42595,-147.77,113.887
3275,2.5e-06,0.146017,0.00899856,0.00899856,0.00899856,0.00369382,-0.0483193,-0.54521,-0.00565517,-0.0479011,-0.0410014,-0.0173317,0,0.0445141,0.146017,0.00369382,-0.0483193,0.00899856,1,0,0,0,0,0.00520807,-0.353284,-53.6237,-31.7405,-0.029137,-23.5365,0.00912106,0.733509,13.5359,41.1371,0.499301,41.137,28.8156
3276,2.5e-06,0.109417,0.0226227,0.0226227,0.0226227,-0.183515,-0.0417339,-0.571892,-0.492984,-0.443465,0.0139293,0.0273773,0,0.0307171,0.109417,-0.183515,-0.0417339,0.0226227,0,-1,0,0,0,-0.0468172,-0.673287,-264.464,259.408,15.6032,625.976,0.0363462,-4.96306,-274.474,274.007,0.782705,274.007,-290.442
3277,2.5e-06,0.0430086,0.0329243,0.0329243,0.0329243,0.0312377,-0.0406835,-0.54681,-0.00675585,-0.277923,-0.0170757,0.00343356,0,0.0174175,0.0430086,0.0312377,-0.0406835,0.0329243,1,0,0,0,0,-0.066222,-3.27118,-18.0534,-57.6616,-2.84791,25.0025,0.0689094,0.173356,-156.848,14.3691,3.31419,14.3692,50.8869
3278,2.5e-06,0.12171,0.0153886,0.0153886,0.0153886,0.0179147,0.00302479,-0.543481,0.00987321,0.0046062,0.0127578,-0.0346114,0,0.0368878,0.12171,0.0179147,0.00302479,0.0153886,0,1,0,0,0,-0.00463526,0.137059,8.07466,15.2026,-0.78224,-85.9922,0.0026278,0.0382204,28.2312,-11.3083,-0.0153492,-11.3083,-20.9333
3279,2.5e-06,0.337406,0.00484283,0.00484283,0.00484283,0.135981,-0.333738,-0.550744,0.408195,1.91448,-0.0278277,0.0451572,0,0.0530429,0.337406,0.135981,-0.333738,0.00484283,0,-1,0,0,0,0.214649,12.7625,-513.859,693.116,77.7837,23503.1,0.0501815,-2.69278,302.775,520.927,-12.4251,520.927,-580.446
3280,2.5e-06,0.0819831,0.0236246,0.0236246,0.0236246,0.0663928,-0.0948991,-0.546457,0.0495309,-0.18797,-0.0263754,0.000798073,0,0.0263875,0.0819831,0.0663928,-0.0948991,0.0236246,1,0,0,0,0,-0.0314343,-2.70916,-59.4979,-94.2224,-2.07327,-52.4954,0.0532759,1.3472,-112.282,57.7984,2.79114,57.7984,88.6562
3281,2.5e-06,0.322534,0.00685514,0.00685514,0.00685514,0.000995844,0.0951057,-0.543629,0.00175057,0.0992432,0.0427982,-0.0431449,0,0.0607714,0.322534,0.000995844,0.0951057,0.00685514,0,1,0,0,0,-0.00258246,-0.226113,-7.668,-7.74463,-0.206836,14.8936,0.0042463,0.0864474,38.5872,14.3529,0.548647,14.3529,-0.889145
3282,2.5e-06,-0.0471896,0.0287028,0.0287028,0.0287028,-0.0696767,-0.132496,-0.555418,-0.382493,-0.487754,-0.0114952,0.0212972,0,0.0242015,-0.0471896,-0.0696767,-0.132496,0.0287028,0,-1,0,0,0,-0.10488,-0.946279,117.913,389.525,2.83593,730.576,0.117018,-1.53499,-148.355,-113.779,0.899089,-113.779,-384.379
3283,2.5e-06,0.506381,0.00398325,0.00398325,0.00398325,0.12243,0.135981,-0.542257,0.125967,-0.0226591,0.0460168,-0.0141207,0,0.0481346,0.506381,0.12243,0.135981,0.00398325,-1,0,0,0,0,-0.00526867,0.811913,-1.78658,66.0062,-0.158107,-22.1731,0.0118728,-0.714942,-1452.37,133.073,-0.305532,133.073,-68.4553
3284,2.5e-06,0.00810504,0.0248535,0.0248535,0.0248535,0.164477,0.0996797,-0.542428,0.16624,-0.0707702,0.0251465,-0.0045277,0,0.0255509,0.00810504,0.164477,0.0996797,0.0248535,-1,0,0,0,0,-0.0798672,2.9691,262.678,91.4196,-5.79437,-221.633,-0.0312375,-1.07351,338.556,-253.244,-2.96099,-253.245,-100.469
3285,2.5e-06,0.0744796,0.0102757,0.0102757,0.0102757,0.164804,-0.227724,-0.551761,-0.03698,-0.344597,-0.0397243,0.0191683,0,0.0441072,0.0744796,0.164804,-0.227724,0.0102757,1,0,0,0,0,-0.0214396,-3.65148,-63.3929,-133.626,-1.23555,-27.7902,0.0781191,3.63182,-121.12,48.3679,3.72596,48.368,104.428
3286,2.5e-06,0.256631,0.00676159,0.00676159,0.00676159,0.00140286,0.005829,-0.543581,-0.000169349,0.00403224,0.026117,-0.0432384,0,0.0505139,0.256631,0.00140286,0.005829,0.00676159,0,1,0,0,0,-0.000304908,-0.0342607,-8.1345,5.10403,-0.198744,-12.1314,0.00314171,0.104142,-0.348828,12.2856,0.290891,12.2856,-13.1912
3287,2.5e-06,0.181944,0.0069297,0.0069297,0.0069297,-0.0157995,-0.0434856,-0.545173,-0.024893,-0.0478425,-0.0430703,-0.0174115,0,0.0464565,0.181944,-0.0157995,-0.0434856,0.0069297,1,0,0,0,0,0.00581654,-0.231435,-65.6379,-25.7361,0.0321005,-19.5345,0.00759053,0.721367,-18.2617,41.2604,0.41338,41.2605,23.7854
3288,2.5e-06,-0.0720382,0.0168623,0.0168623,0.0168623,0.137139,0.271158,-0.541189,0.0865191,0.07664,0.0331377,-0.00254758,0,0.0332354,-0.0720382,0.137139,0.271158,0.0168623,-1,0,0,0,0,-0.0590764,4.59882,2.66438,319.62,-4.62857,-258.28,-0.0370343,1.61619,316.567,-17.0836,-4.67086,-17.0835,-310.947
3289,2.5e-06,0.252191,0.00542666,0.00542666,0.00542666,0.0220299,0.0364651,-0.545196,0.021458,0.0359055,-0.0429794,-0.0445733,0,0.0619194,0.252191,0.0220299,0.0364651,0.00542666,0,1,0,0,0,0.00210409,0.0461703,-17.0126,-0.632833,0.10227,10.7075,0.000632325,0.175935,-3.30646,7.69885,0.206021,7.69885,-0.672491
3290,2.5e-06,0.0206156,0.0154733,0.0154733,0.0154733,0.0431873,0.120613,-0.542223,0.0197092,0.0909355,0.0345267,-0.0130781,0,0.0369206,0.0206156,0.0431873,0.120613,0.0154733,-1,0,0,0,0,-0.0211574,1.77403,-59.8691,187.697,-1.97726,-161.232,-0.00204626,1.2506,49.1554,73.7808,-1.75342,73.7807,-203.627
3291,2.5e-06,0.0151038,0.0145563,0.0145563,0.0145563,0.0235786,-0.0875902,-0.552276,0.0522851,-0.367277,-0.0354437,0.0208441,0,0.0411185,0.0151038,0.0235786,-0.0875902,0.0145563,1,0,0,0,0,-0.0403027,-3.90442,22.6649,-56.7543,-1.7093,-23.6901,0.0992341,3.14235,-168.151,-25.3108,3.91952,-25.3108,51.7819
3292,2.5e-06,-0.0294943,0.0117759,0.0117759,0.0117759,-0.0983307,0.428919,-0.540975,-0.167907,0.129292,0.0382241,0.000291856,0,0.0382252,-0.0294943,-0.0983307,0.428919,0.0117759,-1,0,0,0,0,-0.0453196,5.30294,-122.301,396.05,-3.46073,-212.944,-0.039181,3.16257,200.647,157.742,-5.33244,157.742,-401.396
3293,2.5e-06,0.0593526,0.0208805,0.0208805,0.0208805,0.0507694,-0.116536,-0.547438,0.0425235,-0.223605,-0.0291195,0.0049339,0,0.0295346,0.0593526,0.0507694,-0.116536,0.0208805,1,0,0,0,0,-0.0321558,-2.92399,-61.0535,-90.7052,-2.00611,-36.8877,0.0607755,1.89465,-114.073,55.4499,2.98335,55.4499,81.4979
3294,2.5e-06,0.165516,0.00942678,0.00942678,0.00942678,0.0238,0.00674092,-0.543549,0.0188275,0.00705638,0.0102812,-0.0405732,0,0.0418556,0.165516,0.0238,0.00674092,0.00942678,0,1,0,0,0,-0.00141109,0.0615109,1.01536,7.58619,-0.410886,-49.3048,0.00225301,0.023102,14.3074,-1.88802,0.104005,-1.88801,-14.64
3295,2.5e-06,0.0315726,0.0458098,0.0458098,0.0458098,0.094344,-0.0266326,-0.544668,0.0462835,-0.230478,-0.003363,-0.00419018,0,0.00537283,0.0315726,0.094344,-0.0266326,0.0458098,0,1,0,0,0,-0.0795334,-2.26855,77.8342,-122.898,-4.31341,-12.7241,0.0350992,-1.6305,-123.259,-77.4762,2.30012,-77.4762,116.88
3296,2.5e-06,-0.020462,0.00899448,0.00899448,0.00899448,-0.165787,-0.0424511,-0.555341,0.294449,0.781599,-0.0254806,0.0410055,0,0.0482775,-0.020462,-0.165787,-0.0424511,0.00899448,0,-1,0,0,0,0.0449655,8.75389,-104.952,754.803,27.1181,6249.54,0.0872272,-3.33718,216.38,53.3864,-8.77435,53.386,-1044.51
3297,2.5e-06,0.346255,0.00585659,0.00585659,0.00585659,0.0237264,0.0818641,-0.542555,0.03348,0.0491374,0.0441434,-0.0295681,0,0.0531311,0.346255,0.0237264,0.0818641,0.00585659,-1,0,0,0,0,-0.00459437,-0.0422077,86.2962,32.7204,-0.0727134,1.06358,0.0113006,0.146318,-247.809,1.2412,0.388463,1.24127,-29.7837
3298,2.5e-06,0.116024,0.0305326,0.0305326,0.0305326,0.06408,-0.0712471,-0.565508,-0.290786,-1.15988,0.0133484,0.0194674,0,0.0236042,0.116024,0.06408,-0.0712471,0.0305326,0,-1,0,0,0,-0.144661,-2.32577,-134.126,115.832,8.58361,1156.18,0.0260217,-6.63997,-383.235,149.287,2.44179,149.287,-104.039
3299,2.5e-06,0.797608,0.000570455,0.000570455,0.000570455,0.114095,0.0350196,-0.545206,0.085038,0.0409229,-0.0494295,-0.0383715,0,0.0625752,0.797608,0.114095,0.0350196,0.000570455,1,0,0,0,0,0.00145073,0.698842,-289.868,34.9261,0.102682,6.59661,-0.00013443,0.394055,69.1341,21.3394,0.0987668,21.3394,-5.5851
3300,2.5e-06,0.0757983,0.0300481,0.0300481,0.0300481,0.0375053,0.0204902,-0.560529,0.267106,-1.59046,0.0199519,0.0158644,0,0.0254903,0.0757983,0.0375053,0.0204902,0.0300481,-1,0,0,0,0,-0.182786,-1.80746,231.02,-350.344,3.02453,1413.75,-0.0357161,-8.90626,-240.221,-223.878,1.88326,-223.878,359.141
3301,2.5e-06,0.0827183,0.031812,0.031812,0.031812,0.0584599,0.000861485,-0.544362,0.0437846,-0.0126977,-0.018188,-0.0174211,0,0.0251853,0.0827183,0.0584599,0.000861485,0.031812,1,0,0,0,0,-0.0144828,-1.19906,-6.98966,-85.53,-1.42224,-95.7232,0.019982,-0.0188481,-51.9875,7.25444,1.28178,7.25445,82.6722
3302,2.5e-06,0.172055,0.00878778,0.00878778,0.00878778,-0.00162639,-0.0201657,-0.544989,-0.00781489,-0.0202549,-0.0412122,-0.0239199,0,0.0476509,0.172055,-0.00162639,-0.0201657,0.00878778,1,0,0,0,0,0.00500173,-0.175152,-38.4123,-20.0802,0.0962226,-12.9977,0.00625095,0.506126,6.72429,28.0311,0.347207,28.0311,16.0841
3303,2.5e-06,-0.280376,0.00238138,0.00238138,0.00238138,-1.08482,-0.557135,-0.553103,-0.759059,0.391002,-0.0128682,0.0476186,0,0.0493267,-0.280376,-1.08482,-0.557135,0.00238138,0,-1,0,0,0,0.649606,5.65647,-333.202,-976.473,177.268,72625,0.013886,0.182406,25.3686,274.127,-5.93685,274.127,883.569
3304,2.5e-06,0.0114427,0.0108492,0.0108492,0.0108492,-0.630929,0.294975,-0.559471,0.610278,-0.475124,-0.0332321,0.0391508,0,0.0513533,0.0114427,-0.630929,0.294975,0.0108492,0,-1,0,0,0,-0.0506528,5.9924,502,1504.99,10.6991,3618.42,0.13503,-5.06546,128.35,-560.085,-5.98096,-560.085,-1553.4
3305,2.5e-06,0.107044,0.0257809,0.0257809,0.0257809,0.0395919,0.000476101,-0.544545,0.0333496,-0.00455103,-0.0242191,-0.0237552,0,0.0339245,0.107044,0.0395919,0.000476101,0.0257809,1,0,0,0,0,-0.00290602,-0.690392,-15.6049,-52.8803,-0.537884,-52.8081,0.0129866,0.159145,-34.0025,15.2881,0.797436,15.2881,47.9166
3306,2.5e-06,-0.0612757,0.0197122,0.0197122,0.0197122,-0.0444512,0.09451,-0.553766,0.0446804,-0.358816,-0.0302878,0.0255213,0,0.0396067,-0.0612757,-0.0444512,0.09451,0.0197122,1,0,0,0,0,-0.0673542,-3.1593,194.51,174.428,-1.43659,89.2066,0.128826,1.41335,-269.655,-215.28,3.09802,-215.28,-189.297
3307,2.5e-06,0.0230241,0.0455852,0.0455852,0.0455852,0.0685425,-0.0239944,-0.546331,0.0291538,-0.500154,0.00441485,0.00127692,0,0.0045958,0.0230241,0.0685425,-0.0239944,0.0455852,-1,0,0,0,0,-0.122307,-2.07505,150.128,-132.091,-4.85933,190.685,0.0285733,-3.27624,-140.396,-143.772,2.09808,-143.772,125.96
3308,2.5e-06,-0.00149298,0.0382503,0.0382503,0.0382503,-0.0924452,-0.0015236,-0.552214,-0.25143,-0.701907,-0.00328344,0.0117497,0,0.0121999,-0.00149298,-0.0924452,-0.0015236,0.0382503,0,-1,0,0,0,-0.131555,-2.95606,33.4218,119.616,-0.873639,502.446,0.0815341,-2.50686,-209.859,-28.346,2.95457,-28.346,-116.419
3309,2.5e-06,1.08242,0.00167297,0.00167297,0.00167297,-0.0453079,-0.101517,-0.545769,-0.105854,-0.0972322,-0.048327,-0.00814528,0,0.0490087,1.08242,-0.0453079,-0.101517,0.00167297,1,0,0,0,0,0.0053737,0.925089,-559.832,-4.79478,-0.0387087,-15.4738,0.00343155,2.15141,123.916,118.856,0.157328,118.856,10.3074
3310,2.5e-06,-0.096715,0.00766317,0.00766317,0.00766317,0.750748,1.15499,-0.539009,-0.494497,0.35701,0.0423368,0.0174536,0,0.0457934,-0.096715,0.750748,1.15499,0.00766317,-1,0,0,0,0,-0.0814214,13.6554,301.484,500.132,-4.76398,-94.0939,-0.172764,10.3105,4026.45,-177.634,-13.7521,-177.633,-543.555
3311,2.5e-06,0.393069,0.0049992,0.0049992,0.0049992,0.102402,0.405384,-0.543117,-0.264382,0.0143908,0.0450008,0.00603939,0,0.0454043,0.393069,0.102402,0.405384,0.0049992,-1,0,0,0,0,-0.0207617,5.42697,-879.677,443.315,-1.45594,-101.637,-0.0313717,10.3034,-350.19,931.408,-5.0339,931.408,-454.931
3312,2.5e-06,-0.0450448,0.0292504,0.0292504,0.0292504,-0.0371097,-0.206567,-0.557914,-0.477851,-0.608194,-0.00507422,0.0207496,0,0.021361,-0.0450448,-0.0371097,-0.206567,0.0292504,0,-1,0,0,0,-0.111976,-0.70644,22.91,354.616,4.82193,800.359,0.103933,-2.4194,-144.201,-24.0464,0.661395,-24.0466,-358.159
3313,2.5e-06,0.156908,0.00895289,0.00895289,0.00895289,0.000928015,-0.0338876,-0.545083,-0.00677705,-0.0337683,-0.0410471,-0.0204518,0,0.04586,0.156908,0.000928015,-0.0338876,0.00895289,1,0,0,0,0,0.00520432,-0.261414,-45.6888,-25.8511,0.0378273,-18.5531,0.00766427,0.615405,9.85011,34.4097,0.418323,34.4097,22.2051
3314,2.5e-06,0.231692,0.0159497,0.0159497,0.0159497,-0.391451,-0.0446678,-0.573997,-0.284336,0.114082,0.0160015,0.0340503,0,0.0376228,0.231692,-0.391451,-0.0446678,0.0159497,0,-1,0,0,0,0.0745911,0.0100998,-341.912,113.994,21.3518,947.235,0.0296834,-3.44247,-171.688,325.885,0.221592,325.886,-11.4405
3315,2.5e-06,0.215821,0.00606523,0.00606523,0.00606523,-0.00135801,0.0119688,-0.543549,-0.00382599,0.0106208,0.0175924,-0.0439348,0,0.0473261,0.215821,-0.00135801,0.0119688,0.00606523,0,1,0,0,0,-7.52918e-05,0.0115265,-4.90541,5.59609,-0.230961,-23.2666,0.00218116,0.0733257,5.2656,10.1922,0.204295,10.1922,-16.5336
3316,2.5e-06,1.07517,0.00255738,0.00255738,0.00255738,0.195622,0.1612,-0.543167,0.117157,-0.0771971,0.0474426,0.00468988,0,0.0476739,1.07517,0.195622,0.1612,0.00255738,-1,0,0,0,0,-0.00915661,3.27267,-450.209,246.873,-0.526715,-33.973,-0.00702084,5.07674,-1837.12,943.696,-2.1975,943.696,-240.006
3317,2.5e-06,-0.156137,0.0210758,0.0210758,0.0210758,0.0383658,0.0655689,-0.554688,0.0323312,-0.2554,-0.0269572,0.0289242,0,0.0395386,-0.156137,0.0383658,0.0655689,0.0210758,0,-1,0,0,0,-0.0771581,-1.08424,372.459,541.559,0.586348,537.763,0.137838,-0.499642,-263.413,-372.552,0.928105,-372.553,-538.663
3318,2.5e-06,0.304277,0.00586758,0.00586758,0.00586758,0.0688613,0.542837,-0.542339,-0.658003,0.162672,0.0441324,0.010622,0,0.0453927,0.304277,0.0688613,0.542837,0.00586758,-1,0,0,0,0,-0.0357694,8.695,-879.956,625.33,-2.51388,-156.508,-0.0724688,13.8516,2223.44,887,-8.39072,887.001,-647.623
3319,2.5e-06,0.024698,0.021211,0.021211,0.021211,0.029794,-0.108077,-0.548209,0.0282006,-0.256056,-0.028789,0.00819629,0,0.029933,0.024698,0.029794,-0.108077,0.021211,1,0,0,0,0,-0.0399222,-3.21706,-43.9037,-77.0518,-2.11879,-14.222,0.071591,2.0075,-130.798,37.8077,3.24176,37.8077,67.0659
3320,2.5e-06,0.171782,0.014217,0.014217,0.014217,0.0262345,0.00334669,-0.544503,0.0241803,0.00181042,-0.0223183,-0.035783,0,0.0421726,0.171782,0.0262345,0.00334669,0.014217,0,1,0,0,0,0.000133924,-0.257937,-2.0555,-24.03,-0.160907,-22.5746,0.00607264,0.0230337,-15.9264,2.07388,0.429718,2.07389,18.9694
3321,2.5e-06,0.153679,0.0177742,0.0177742,0.0177742,0.0317115,0.000239315,-0.544764,0.0282213,-0.00278525,-0.0322258,-0.0302012,0,0.0441657,0.153679,0.0317115,0.000239315,0.0177742,1,0,0,0,0,0.00249673,-0.295009,-20.4578,-25.2144,-0.0190936,-16.7211,0.00728113,0.263336,-19.683,17.5475,0.448688,17.5475,20.0456
3322,2.5e-06,0.0761065,0.025929,0.025929,0.025929,0.0413087,0.0349581,-0.54343,0.0218444,0.029945,0.008141,-0.024071,0,0.0254104,0.0761065,0.0413087,0.0349581,0.025929,0,1,0,0,0,-0.0197228,0.000629008,56.2238,-15.62,-2.07524,-156.682,0.00335399,-0.493515,18.6242,-57.626,0.0754775,-57.626,7.59492
3323,2.5e-06,-0.0547094,0.0130919,0.0130919,0.0130919,-0.123838,0.481633,-0.541084,1.0411,-0.377813,0.0369081,0.0140901,0,0.0395061,-0.0547094,-0.123838,0.481633,0.0130919,-1,0,0,0,0,-0.126915,9.93218,735.898,-14.1303,-6.06308,148.877,-0.155386,0.234258,1638.1,-791.462,-9.98689,-791.461,-3.17862
3324,2.5e-06,0.165351,0.0281787,0.0281787,0.0281787,0.0427828,0.0133395,-0.567241,0.294004,-1.41424,0.0218213,0.0205518,0,0.0299757,0.165351,0.0427828,0.0133395,0.0281787,-1,0,0,0,0,-0.15835,-3.14284,25.0472,-308.158,9.48277,1546.96,-0.0415534,-10.1604,-423.09,-33.4387,3.30819,-33.4385,334.743
3325,2.5e-06,-0.16657,0.00720997,0.00720997,0.00720997,-0.785302,-0.298426,-0.556931,-0.556134,0.588756,-0.0111817,0.04279,0,0.0442269,-0.16657,-0.785302,-0.298426,0.00720997,0,-1,0,0,0,0.222227,6.3541,-220.373,87.0399,46.5997,9888.03,0.0452028,-1.00049,55.411,207.19,-6.52067,207.19,-129.823
3326,2.5e-06,0.197218,0.00499467,0.00499467,0.00499467,0.0284086,0.0058213,-0.543701,0.0259608,0.00569281,0.00518345,-0.0450053,0,0.0453028,0.197218,0.0284086,0.0058213,0.00499467,0,1,0,0,0,-0.000177678,0.0334386,2.25491,1.76909,-0.261597,-28.6513,0.00166062,-0.020713,6.96709,-2.44553,0.163779,-2.44553,-7.94486
3327,2.5e-06,0.122872,0.0187819,0.0187819,0.0187819,0.0605542,0.0576522,-0.543075,0.0507352,0.0530384,0.0312181,-0.0227528,0,0.0386297,0.122872,0.0605542,0.0576522,0.0187819,-1,0,0,0,0,-0.0101359,0.628406,-30.1518,88.0928,-1.10492,-108.247,0.00517949,0.618852,15.7778,40.5854,-0.505535,40.5854,-99.6787
3328,2.5e-06,-0.00182152,0.0050159,0.0050159,0.0050159,0.57502,1.66597,-0.539575,-0.872983,0.643536,0.0449841,0.0202499,0,0.0493318,-0.00182152,0.57502,1.66597,0.0050159,-1,0,0,0,0,-0.0543035,15.1649,-929.561,850.311,-3.32838,-120.026,-0.166972,26.8356,6715.34,965.369,-15.1667,965.365,-891.33
3329,2.5e-06,0.0624304,0.0311465,0.0311465,0.0311465,0.0726506,0.0542154,-0.543466,0.0420222,0.0333312,0.000630368,-0.0188535,0,0.018864,0.0624304,0.0726506,0.0542154,0.0311465,0,1,0,0,0,-0.0301343,-0.596346,55.1305,-54.4598,-2.69775,-175.701,0.0100851,-0.76483,-24.0329,-59.5862,0.658776,-59.5861,49.1989
3330,2.5e-06,1.0707,0.00185504,0.00185504,0.00185504,0.17131,0.122869,-0.54207,0.182596,-0.0402356,0.048145,-0.00862421,0,0.0489113,1.0707,0.17131,0.122869,0.00185504,-1,0,0,0,0,-0.00383125,1.31846,110.132,67.4305,-0.118393,-14.3658,0.00590925,-3.2273,-1503.67,231.996,-0.247759,231.996,-40.5456
3331,2.5e-06,2.01786,0.000569872,0.000569872,0.000569872,0.0994942,-1.53335,-0.561185,-0.261294,-1.30001,-0.0494301,0.0355551,0,0.0608893,2.01786,0.0994942,-1.53335,0.000569872,1,0,0,0,0,0.00324801,-0.0875901,-3808.7,-748.759,0.296942,292.771,0.02042,33.2882,604.643,1958.67,2.10545,1958.67,936.502
3332,2.5e-06,0.0617063,0.0313077,0.0313077,0.0313077,0.0733623,0.0541894,-0.543462,0.042324,0.0326659,0.000604285,-0.0186923,0,0.0187021,0.0617063,0.0733623,0.0541894,0.0313077,0,1,0,0,0,-0.0305556,-0.606622,55.6682,-55.117,-2.7247,-176.399,0.0102121,-0.773847,-24.5862,-60.1561,0.668329,-60.1561,49.958
3333,2.5e-06,0.0445699,0.0317883,0.0317883,0.0317883,0.0955906,0.0464948,-0.546312,0.191741,-0.644084,0.0182117,0.00339639,0,0.0185257,0.0445699,0.0955906,0.0464948,0.0317883,-1,0,0,0,0,-0.145042,0.889302,309.169,-110.186,-6.35123,170.684,-0.0267647,-4.66468,33.7729,-322.912,-0.844732,-322.913,123.548
3334,2.5e-06,0.164595,0.0121643,0.0121643,0.0121643,0.020564,-0.00665123,-0.544914,0.0162898,-0.0091346,-0.0378357,-0.0277331,0,0.0469113,0.164595,0.020564,-0.00665123,0.0121643,1,0,0,0,0,0.00401448,-0.210137,-29.3692,-20.5752,0.0749597,-12.0138,0.00641682,0.403181,-8.74332,23.9287,0.374732,23.9287,15.8462
3335,2.5e-06,0.829747,0.00242361,0.00242361,0.00242361,0.153101,0.155127,-0.542063,0.167112,-0.0229452,0.0475764,-0.0120077,0,0.0490683,0.829747,0.153101,0.155127,0.00242361,-1,0,0,0,0,-0.00412272,1.04223,125.945,55.1647,-0.103669,-14.8299,0.00847931,-2.95714,-1619.41,142.058,-0.212481,142.058,-41.9634
3336,2.5e-06,0.351778,0.014611,0.014611,0.014611,-0.255677,-0.0224363,-0.573786,-0.23098,0.178437,0.0159698,0.035389,0,0.0388254,0.351778,-0.255677,-0.0224363,0.014611,0,-1,0,0,0,0.103992,0.157619,-344.466,93.1367,22.5576,849.251,0.0300669,-2.99518,-152.175,334.549,0.19416,334.549,-31.4742
3337,2.5e-06,0.0230336,0.0243538,0.0243538,0.0243538,0.149969,0.100259,-0.542281,0.133721,-0.00956971,0.0256462,-0.00639161,0,0.0264306,0.0230336,0.149969,0.100259,0.0243538,-1,0,0,0,0,-0.0680503,2.88512,202.858,123.532,-5.30088,-248.062,-0.0261829,-0.480007,323.523,-203.453,-2.86208,-203.453,-127.892
3338,2.5e-06,-0.143971,0.0239981,0.0239981,0.0239981,-0.0495991,0.107256,-0.553888,-0.0372261,-0.294747,-0.0257466,0.0260019,0,0.0365922,-0.143971,-0.0495991,0.107256,0.0239981,0,-1,0,0,0,-0.0796389,-2.001,261.407,358.56,-0.142284,353.544,0.13348,0.122806,-242.879,-267.723,1.85703,-267.723,-370.622
3339,2.5e-06,0.00464164,0.0386833,0.0386833,0.0386833,0.0965288,0.0577839,-0.543311,0.0368179,-0.110884,0.0113167,-0.00755831,0,0.0136087,0.00464164,0.0965288,0.0577839,0.0386833,-1,0,0,0,0,-0.0805258,-0.0212167,158.861,-34.7151,-5.40304,-181.823,0.000229195,-2.17538,1.55923,-165.633,0.0258584,-165.633,41.5451
3340,2.5e-06,0.229726,0.00716367,0.00716367,0.00716367,0.0271101,0.0241719,-0.54507,0.0266965,0.0236757,-0.0398688,-0.0428363,0,0.058519,0.229726,0.0271101,0.0241719,0.00716367,0,1,0,0,0,0.00235708,-0.00364033,-13.669,-3.79992,0.111613,7.83531,0.00156862,0.181359,-4.30976,9.3544,0.233366,9.35441,1.53633
3341,2.5e-06,-0.138366,0.0085056,0.0085056,0.0085056,0.0874246,-0.315513,-0.559656,0.933828,0.377865,-0.0330394,0.0414944,0,0.0530414,-0.138366,0.0874246,-0.315513,0.0085056,0,-1,0,0,0,-0.0120169,9.38197,81.3887,1472.99,22.1679,6671.99,0.115771,-5.70836,441.976,-69.5873,-9.52034,-69.5878,-1531.2
3342,2.5e-06,0.491211,0.000258743,0.000258743,0.000258743,-0.722545,-10.8932,-0.626346,-6.11853,-26.0064,-0.0497413,0.0472408,0,0.0685994,0.491211,-0.722545,-10.8932,0.000258743,1,0,0,0,0,0.00261319,-23.3386,-44675.2,-11912.8,-1.17836,-2217.6,0.0761465,233.79,-176806,69323.3,23.8298,69323.3,8510.09
3343,2.5e-06,0.116541,0.0188484,0.0188484,0.0188484,0.0353452,0.00505154,-0.543516,0.025459,0.00775174,0.00980392,-0.0311516,0,0.0326579,0.116541,0.0353452,0.00505154,0.0188484,0,1,0,0,0,-0.00836682,0.117762,27.6532,2.42888,-1.14916,-108.635,0.00268304,-0.129517,31.3397,-31.3658,-0.00122093,-31.3658,-7.1333
3344,2.5e-06,0.249356,0.0112151,0.0112151,0.0112151,0.0400826,0.06089,-0.543271,0.0383396,0.0555315,0.0387849,-0.0371877,0,0.0537325,0.249356,0.0400826,0.06089,0.0112151,-1,0,0,0,0,-0.00271456,-0.188523,-15.9426,6.85952,-0.155921,-1.80883,0.00687283,0.136673,-6.94807,22.7708,0.437879,22.7709,-13.4378
3345,2.5e-06,0.110242,0.00547555,0.00547555,0.00547555,0.0678586,-0.0752756,-0.55006,0.0044966,-0.267195,-0.0445244,0.0144505,0,0.0468107,0.110242,0.0678586,-0.0752756,0.00547555,1,0,0,0,0,-0.00280869,-2.2457,-328.682,-124.285,-0.505563,1.65448,0.0413066,6.53807,-1440.71,374.683,2.35594,374.683,111.6
3346,2.5e-06,0.792258,0.000579901,0.000579901,0.000579901,0.241369,-0.324342,-0.552043,0.0874843,-0.363852,-0.0494201,0.0202375,0,0.0534032,0.792258,0.241369,-0.324342,0.000579901,1,0,0,0,0,0.00273161,0.217961,-1486.36,102.77,0.127478,-41.7572,0.00767263,9.4071,-202.101,967.203,0.574298,967.203,-76.6015
